Order_ID,Order_Date,Region,Sales_Channel,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Profit_Margin_%,Payment_Method,Salesperson
ORD-05115,2024-05-08,North,Retail Store,Small Business,Home Appliances,Fan,2,582.25,10.8,1038.74,670.41,368.33,35.46,Cash,Salesperson 05
ORD-03828,2024-05-08,East,Corporate,Corporate,Home Appliances,Air Conditioner,2,579.54,20.7,919.15,647.06,272.09,29.6,Cash,Salesperson 16
ORD-02190,2024-05-08,East,Wholesale,Consumer,Clothing,Shirt,3,349.93,5.9,987.84,680.99,306.85,31.06,Cash,Salesperson 03
ORD-09438,2024-05-08,East,Retail Store,Corporate,Home Appliances,Microwave,4,463.27,16.5,1547.31,955.89,591.42,38.22,Bank Transfer,Salesperson 05
ORD-01873,2024-05-09,East,Corporate,Corporate,Office Supplies,Pen Set,13,92.33,6.9,1117.47,767.23,350.24,31.34,Card,Salesperson 13
ORD-09282,2024-05-09,West,Retail Store,Corporate,Office Supplies,Stapler,12,147.11,7.0,1641.71,1057.15,584.55,35.61,Bank Transfer,Salesperson 17
ORD-02934,2024-05-09,East,Corporate,Government,Clothing,Dress,7,332.99,13.7,2011.6,1167.26,844.35,41.97,Cash,Salesperson 09
ORD-07197,2024-05-09,North,Corporate,Small Business,Furniture,Filing Cabinet,12,261.55,16.9,2608.19,1689.99,918.2,35.2,Bank Transfer,Salesperson 02
ORD-01635,2024-05-09,West,Retail Store,Corporate,Furniture,Bookshelf,3,678.16,24.1,1544.17,1190.81,353.36,22.88,Cash,Salesperson 17
ORD-06547,2024-05-09,North,Retail Store,Consumer,Electronics,Headphones,2,1734.48,18.6,2823.74,2012.37,811.37,28.73,Mobile Money,Salesperson 11
ORD-01774,2024-05-10,South,Wholesale,Corporate,Clothing,Jacket,14,151.95,1.5,2095.32,1199.75,895.57,42.74,Bank Transfer,Salesperson 15
ORD-01791,2024-05-10,North,Retail Store,Consumer,Furniture,Filing Cabinet,9,453.03,23.4,3123.17,1906.21,1216.96,38.97,Card,Salesperson 15
ORD-03369,2024-05-10,South,Corporate,Corporate,Clothing,Shirt,13,118.13,10.5,1374.44,1069.59,304.84,22.18,Bank Transfer,Salesperson 11
ORD-05665,2024-05-10,West,Online,Corporate,Office Supplies,Marker,3,68.56,1.2,203.2,130.72,72.48,35.67,Mobile Money,Salesperson 02
ORD-04257,2024-05-10,West,Wholesale,Corporate,Home Appliances,Fan,9,374.34,18.7,2739.06,2221.36,517.69,18.9,Card,Salesperson 04
ORD-00518,2024-05-10,East,Online,Corporate,Clothing,Shirt,14,188.51,1.9,2589.02,1675.98,913.04,35.27,Bank Transfer,Salesperson 13
ORD-00835,2024-05-10,East,Corporate,Government,Clothing,Trousers,10,256.21,15.7,2159.82,1659.54,500.28,23.16,Mobile Money,Salesperson 09
ORD-05307,2024-05-10,South,Wholesale,Government,Office Supplies,Stapler,15,88.8,6.1,1250.68,808.59,442.09,35.35,Cash,Salesperson 17
ORD-03694,2024-05-10,North,Retail Store,Consumer,Electronics,Headphones,9,552.02,11.3,4406.76,3504.93,901.83,20.46,Mobile Money,Salesperson 09
ORD-00723,2024-05-10,East,Retail Store,Corporate,Furniture,Filing Cabinet,6,707.19,12.2,3725.48,2121.71,1603.77,43.05,Mobile Money,Salesperson 03
ORD-04240,2024-05-10,East,Wholesale,Small Business,Clothing,Shirt,3,131.8,7.2,366.93,288.83,78.1,21.28,Mobile Money,Salesperson 14
ORD-06970,2024-05-10,North,Corporate,Government,Office Supplies,Pen Set,15,67.75,18.6,827.2,494.57,332.62,40.21,Bank Transfer,Salesperson 02
ORD-05638,2024-05-10,North,Retail Store,Consumer,Clothing,Jacket,14,91.57,9.3,1162.81,907.58,255.22,21.95,Cash,Salesperson 11
ORD-08226,2024-05-11,South,Retail Store,Small Business,Clothing,Shirt,8,287.68,12.0,2025.27,1160.96,864.3,42.68,Bank Transfer,Salesperson 12
ORD-09727,2024-05-11,North,Online,Corporate,Clothing,Dress,6,81.69,9.5,443.6,286.64,156.95,35.38,Bank Transfer,Salesperson 19
ORD-05932,2024-05-11,North,Retail Store,Government,Office Supplies,Printer Paper,10,143.31,3.0,1390.08,1135.1,254.99,18.34,Bank Transfer,Salesperson 12
ORD-02391,2024-05-11,East,Retail Store,Small Business,Office Supplies,Printer Paper,5,111.39,20.1,444.99,303.48,141.52,31.8,Card,Salesperson 08
ORD-05336,2024-05-11,East,Retail Store,Small Business,Office Supplies,Stapler,9,33.22,23.7,228.11,167.17,60.94,26.72,Card,Salesperson 03
ORD-05037,2024-05-11,West,Online,Corporate,Office Supplies,Pen Set,14,37.94,9.0,483.31,338.71,144.6,29.92,Card,Salesperson 04
ORD-05628,2024-05-11,South,Retail Store,Government,Electronics,Tablet,12,781.47,20.0,7502.14,4321.84,3180.3,42.39,Card,Salesperson 09
ORD-03716,2024-05-11,West,Wholesale,Small Business,Office Supplies,Notebook,8,138.05,17.8,907.79,683.16,224.64,24.75,Bank Transfer,Salesperson 18
ORD-00601,2024-05-12,West,Online,Corporate,Office Supplies,Marker,14,72.86,8.8,930.25,644.29,285.96,30.74,Mobile Money,Salesperson 13
ORD-05114,2024-05-12,North,Corporate,Small Business,Home Appliances,Blender,3,874.43,3.2,2539.35,1452.57,1086.78,42.8,Mobile Money,Salesperson 12
ORD-02804,2024-05-12,South,Wholesale,Government,Electronics,Headphones,8,1189.86,18.2,7786.43,4459.94,3326.48,42.72,Card,Salesperson 17
ORD-03855,2024-05-12,South,Wholesale,Government,Furniture,Desk,15,290.5,10.1,3917.35,3139.02,778.33,19.87,Mobile Money,Salesperson 19
ORD-05171,2024-05-12,West,Retail Store,Small Business,Home Appliances,Blender,12,460.28,15.2,4683.86,3649.36,1034.5,22.09,Bank Transfer,Salesperson 01
ORD-08136,2024-05-12,West,Online,Consumer,Electronics,Laptop,15,994.32,12.2,13095.21,10552.18,2543.03,19.42,Mobile Money,Salesperson 08
ORD-02019,2024-05-12,South,Wholesale,Corporate,Home Appliances,Air Conditioner,5,1000.05,21.5,3925.19,2296.86,1628.33,41.48,Cash,Salesperson 16
ORD-07971,2024-05-12,North,Retail Store,Small Business,Furniture,Sofa,12,66.9,2.9,779.56,533.64,245.92,31.55,Mobile Money,Salesperson 11
ORD-07042,2024-05-12,East,Wholesale,Corporate,Electronics,Tablet,7,645.5,1.3,4459.73,3374.06,1085.66,24.34,Card,Salesperson 12
ORD-01273,2024-05-13,South,Retail Store,Corporate,Electronics,Laptop,4,1348.28,21.0,4260.57,3169.63,1090.95,25.61,Bank Transfer,Salesperson 07
ORD-07605,2024-05-13,West,Wholesale,Small Business,Electronics,Laptop,4,170.03,15.1,577.41,395.32,182.08,31.53,Cash,Salesperson 20
ORD-03901,2024-05-13,North,Retail Store,Corporate,Home Appliances,Air Conditioner,4,1069.31,9.8,3858.09,3082.63,775.46,20.1,Cash,Salesperson 11
ORD-06045,2024-05-13,South,Retail Store,Consumer,Home Appliances,Blender,7,1377.72,10.8,8602.5,4757.39,3845.11,44.7,Mobile Money,Salesperson 15
ORD-01844,2024-05-13,North,Retail Store,Corporate,Office Supplies,Printer Paper,9,143.01,4.6,1227.87,842.79,385.07,31.36,Mobile Money,Salesperson 04
ORD-00438,2024-05-13,North,Corporate,Consumer,Office Supplies,Stapler,5,15.15,0.4,75.47,48.52,26.94,35.7,Card,Salesperson 16
ORD-04316,2024-05-13,West,Retail Store,Government,Furniture,Bookshelf,8,414.62,10.7,2962.05,2322.03,640.02,21.61,Bank Transfer,Salesperson 01
ORD-06064,2024-05-13,North,Corporate,Consumer,Clothing,Sneakers,15,281.21,8.4,3863.84,2832.5,1031.34,26.69,Bank Transfer,Salesperson 03
ORD-01196,2024-05-13,West,Online,Small Business,Electronics,Tablet,15,820.9,21.1,9715.37,7020.46,2694.91,27.74,Bank Transfer,Salesperson 13
ORD-06325,2024-05-13,East,Corporate,Corporate,Furniture,Filing Cabinet,8,396.24,9.5,2868.77,1812.86,1055.91,36.81,Mobile Money,Salesperson 17
ORD-02148,2024-05-14,West,Wholesale,Corporate,Clothing,Sneakers,12,168.6,17.6,1667.14,1052.48,614.67,36.87,Cash,Salesperson 12
ORD-00654,2024-05-14,East,Wholesale,Small Business,Clothing,Sneakers,14,106.71,17.6,1230.99,795.13,435.86,35.41,Mobile Money,Salesperson 20
ORD-06386,2024-05-14,West,Online,Consumer,Furniture,Desk,10,419.61,10.9,3738.75,2587.56,1151.19,30.79,Bank Transfer,Salesperson 16
ORD-01246,2024-05-14,North,Online,Corporate,Office Supplies,Stapler,7,79.01,20.0,442.46,349.59,92.87,20.99,Bank Transfer,Salesperson 02
ORD-09958,2024-05-14,West,Retail Store,Corporate,Home Appliances,Microwave,1,1121.25,2.7,1090.98,619.16,471.82,43.25,Bank Transfer,Salesperson 11
ORD-03824,2024-05-14,West,Wholesale,Government,Electronics,Laptop,4,1181.29,15.9,3973.86,2194.98,1778.89,44.76,Mobile Money,Salesperson 05
ORD-03600,2024-05-14,East,Wholesale,Small Business,Home Appliances,Refrigerator,15,300.64,2.7,4387.88,2527.73,1860.15,42.39,Mobile Money,Salesperson 19
ORD-05321,2024-05-14,North,Wholesale,Small Business,Furniture,Office Chair,7,240.0,14.1,1443.11,1166.62,276.49,19.16,Cash,Salesperson 17
ORD-01540,2024-05-14,North,Online,Government,Home Appliances,Refrigerator,2,378.23,21.3,595.33,458.86,136.47,22.92,Card,Salesperson 07
ORD-03342,2024-05-14,North,Online,Consumer,Office Supplies,Pen Set,8,97.48,24.7,587.19,426.76,160.43,27.32,Mobile Money,Salesperson 12
ORD-04324,2024-05-15,East,Corporate,Consumer,Office Supplies,Printer Paper,13,5.32,13.8,59.66,37.11,22.55,37.8,Card,Salesperson 02
ORD-02166,2024-05-15,West,Wholesale,Corporate,Office Supplies,Printer Paper,7,121.14,3.8,815.75,492.1,323.65,39.68,Card,Salesperson 15
ORD-04213,2024-05-15,South,Online,Small Business,Home Appliances,Air Conditioner,10,1050.63,0.5,10453.74,7903.33,2550.42,24.4,Mobile Money,Salesperson 18
ORD-05821,2024-05-15,North,Retail Store,Consumer,Clothing,Shirt,7,256.76,1.4,1772.13,1111.88,660.24,37.26,Mobile Money,Salesperson 05
ORD-09902,2024-05-15,South,Online,Government,Electronics,Headphones,7,1214.32,12.3,7454.7,5377.94,2076.76,27.86,Bank Transfer,Salesperson 07
ORD-03240,2024-05-15,East,Wholesale,Corporate,Home Appliances,Air Conditioner,5,89.14,21.0,352.11,198.36,153.76,43.67,Bank Transfer,Salesperson 18
ORD-05616,2024-05-15,North,Online,Corporate,Electronics,Tablet,2,1168.42,19.9,1871.81,1252.02,619.8,33.11,Cash,Salesperson 04
ORD-09801,2024-05-15,West,Corporate,Corporate,Office Supplies,Marker,14,18.6,10.5,233.1,144.02,89.08,38.21,Mobile Money,Salesperson 19
ORD-02858,2024-05-15,South,Wholesale,Small Business,Electronics,Smartphone,7,947.47,21.5,5206.34,3585.85,1620.5,31.13,Card,Salesperson 14
ORD-04443,2024-05-15,South,Online,Small Business,Electronics,Monitor,2,1546.79,2.5,3016.24,1777.82,1238.42,41.06,Bank Transfer,Salesperson 14
ORD-01615,2024-05-16,North,Wholesale,Government,Electronics,Smartphone,11,1038.61,10.2,10259.41,6912.23,3347.18,32.63,Cash,Salesperson 18
ORD-01177,2024-05-16,North,Wholesale,Corporate,Furniture,Office Chair,2,226.53,12.0,398.69,287.18,111.52,27.97,Mobile Money,Salesperson 13
ORD-07977,2024-05-16,South,Retail Store,Consumer,Furniture,Sofa,2,148.71,14.8,253.4,201.1,52.3,20.64,Mobile Money,Salesperson 07
ORD-02143,2024-05-16,West,Wholesale,Consumer,Electronics,Tablet,12,1769.17,21.3,16708.04,11929.72,4778.32,28.6,Cash,Salesperson 14
ORD-03486,2024-05-16,North,Wholesale,Consumer,Office Supplies,Marker,3,11.34,12.8,29.68,20.13,9.54,32.16,Card,Salesperson 12
ORD-00923,2024-05-16,South,Corporate,Small Business,Clothing,Trousers,7,43.26,12.3,265.59,175.13,90.46,34.06,Bank Transfer,Salesperson 07
ORD-02384,2024-05-16,West,Online,Corporate,Clothing,Dress,11,139.6,3.5,1481.87,1049.57,432.3,29.17,Cash,Salesperson 04
ORD-06406,2024-05-16,North,Wholesale,Consumer,Furniture,Desk,11,378.21,22.6,3220.11,2338.23,881.88,27.39,Mobile Money,Salesperson 10
ORD-00833,2024-05-16,South,Retail Store,Small Business,Furniture,Office Chair,9,610.72,10.1,4941.33,3352.85,1588.48,32.15,Cash,Salesperson 11
ORD-05324,2024-05-16,East,Retail Store,Consumer,Electronics,Laptop,14,1156.22,22.9,12480.21,8009.25,4470.96,35.82,Bank Transfer,Salesperson 04
ORD-01526,2024-05-17,East,Wholesale,Consumer,Office Supplies,Stapler,11,21.74,8.1,219.78,166.46,53.32,24.26,Cash,Salesperson 11
ORD-01465,2024-05-17,North,Online,Corporate,Clothing,Shirt,6,124.16,3.1,721.87,424.01,297.86,41.26,Bank Transfer,Salesperson 05
ORD-08549,2024-05-17,South,Corporate,Government,Clothing,Shirt,9,137.84,9.5,1122.7,899.59,223.11,19.87,Card,Salesperson 02
ORD-04425,2024-05-17,East,Wholesale,Consumer,Office Supplies,Pen Set,6,5.62,24.8,25.36,20.4,4.97,19.59,Bank Transfer,Salesperson 19
ORD-00084,2024-05-17,West,Retail Store,Corporate,Clothing,Jacket,11,65.84,19.4,583.78,422.93,160.85,27.55,Cash,Salesperson 16
ORD-08864,2024-05-17,North,Retail Store,Government,Electronics,Tablet,2,116.03,21.1,183.09,127.96,55.12,30.11,Bank Transfer,Salesperson 13
ORD-07697,2024-05-17,South,Online,Corporate,Office Supplies,Pen Set,3,132.13,23.3,304.03,216.69,87.33,28.73,Cash,Salesperson 19
ORD-02555,2024-05-17,West,Wholesale,Corporate,Home Appliances,Microwave,2,626.28,24.3,948.18,639.45,308.73,32.56,Mobile Money,Salesperson 02
ORD-09837,2024-05-18,South,Corporate,Small Business,Office Supplies,Printer Paper,14,82.99,8.6,1061.92,686.3,375.61,35.37,Mobile Money,Salesperson 06
ORD-07139,2024-05-18,West,Retail Store,Government,Office Supplies,Notebook,10,62.88,1.3,620.64,427.43,193.2,31.13,Cash,Salesperson 09
ORD-08519,2024-05-18,North,Corporate,Government,Electronics,Laptop,8,869.82,18.2,5692.1,3770.52,1921.58,33.76,Bank Transfer,Salesperson 04
ORD-02237,2024-05-18,South,Wholesale,Corporate,Home Appliances,Refrigerator,15,67.05,14.0,864.9,698.23,166.67,19.27,Cash,Salesperson 18
ORD-09451,2024-05-18,East,Online,Government,Furniture,Office Chair,5,840.8,14.7,3586.0,2406.96,1179.04,32.88,Bank Transfer,Salesperson 02
ORD-02972,2024-05-18,West,Retail Store,Corporate,Electronics,Smartphone,7,541.86,14.9,3227.89,2344.45,883.44,27.37,Card,Salesperson 20
ORD-02012,2024-05-18,South,Wholesale,Consumer,Furniture,Office Chair,5,609.02,3.4,2941.57,2089.91,851.67,28.95,Card,Salesperson 07
ORD-05655,2024-05-19,West,Wholesale,Small Business,Office Supplies,Pen Set,10,132.98,6.2,1247.33,747.72,499.61,40.05,Cash,Salesperson 11
ORD-04832,2024-05-19,East,Corporate,Corporate,Electronics,Headphones,14,1396.21,24.2,14816.56,9590.55,5226.01,35.27,Mobile Money,Salesperson 13
ORD-02531,2024-05-19,West,Wholesale,Consumer,Furniture,Bookshelf,12,755.91,23.6,6930.18,4780.86,2149.32,31.01,Mobile Money,Salesperson 14
ORD-07678,2024-05-19,West,Corporate,Small Business,Clothing,Jacket,5,220.2,15.5,930.34,757.4,172.94,18.59,Bank Transfer,Salesperson 10
ORD-04112,2024-05-19,West,Corporate,Consumer,Electronics,Smartphone,7,170.63,18.2,977.0,567.04,409.96,41.96,Cash,Salesperson 18
ORD-06255,2024-05-19,North,Wholesale,Corporate,Office Supplies,Pen Set,8,77.4,18.3,505.87,304.41,201.46,39.82,Cash,Salesperson 08
ORD-01060,2024-05-19,East,Online,Government,Clothing,Sneakers,10,46.7,7.9,430.14,308.11,122.03,28.37,Card,Salesperson 08
ORD-01871,2024-05-19,West,Wholesale,Consumer,Office Supplies,Printer Paper,9,91.41,23.4,630.16,493.4,136.76,21.7,Mobile Money,Salesperson 09
ORD-09368,2024-05-19,East,Corporate,Small Business,Office Supplies,Marker,10,78.82,1.2,778.79,541.4,237.38,30.48,Mobile Money,Salesperson 04
ORD-07115,2024-05-19,West,Online,Government,Home Appliances,Microwave,7,765.1,10.0,4820.12,3283.05,1537.07,31.89,Mobile Money,Salesperson 10
ORD-01447,2024-05-19,West,Retail Store,Government,Clothing,Shirt,14,198.14,8.7,2532.64,1708.97,823.67,32.52,Bank Transfer,Salesperson 14
ORD-03278,2024-05-20,South,Online,Small Business,Home Appliances,Air Conditioner,14,680.87,13.7,8226.22,4720.36,3505.86,42.62,Cash,Salesperson 20
ORD-07309,2024-05-20,South,Wholesale,Corporate,Furniture,Bookshelf,8,168.11,16.2,1127.02,661.28,465.74,41.33,Mobile Money,Salesperson 19
ORD-00409,2024-05-20,South,Retail Store,Small Business,Clothing,Trousers,6,313.31,15.7,1584.74,1188.61,396.13,25.0,Cash,Salesperson 19
ORD-02374,2024-05-20,North,Corporate,Small Business,Office Supplies,Printer Paper,2,13.97,0.2,27.88,21.89,5.99,21.49,Cash,Salesperson 07
ORD-09886,2024-05-20,West,Wholesale,Corporate,Furniture,Sofa,6,693.38,24.4,3145.17,2004.79,1140.38,36.26,Mobile Money,Salesperson 17
ORD-06347,2024-05-21,East,Online,Government,Electronics,Smartphone,8,843.9,19.7,5421.22,3312.52,2108.7,38.9,Cash,Salesperson 07
ORD-01937,2024-05-21,North,Online,Small Business,Office Supplies,Marker,3,120.53,3.6,348.56,281.18,67.38,19.33,Bank Transfer,Salesperson 02
ORD-09914,2024-05-21,South,Wholesale,Government,Home Appliances,Microwave,8,168.68,15.5,1140.29,740.45,399.84,35.06,Mobile Money,Salesperson 04
ORD-07788,2024-05-21,West,Retail Store,Corporate,Electronics,Tablet,5,161.08,3.5,777.21,607.02,170.19,21.9,Bank Transfer,Salesperson 13
ORD-09959,2024-05-21,East,Retail Store,Small Business,Electronics,Headphones,15,487.12,6.7,6817.28,4766.48,2050.8,30.08,Bank Transfer,Salesperson 09
ORD-08650,2024-05-21,East,Corporate,Government,Clothing,Sneakers,1,270.05,3.2,261.41,187.72,73.69,28.19,Cash,Salesperson 02
ORD-03528,2024-05-21,West,Corporate,Government,Electronics,Smartphone,1,112.68,0.6,112.0,72.6,39.4,35.18,Bank Transfer,Salesperson 09
ORD-03847,2024-05-21,East,Retail Store,Consumer,Furniture,Office Chair,2,692.95,6.3,1298.58,877.56,421.02,32.42,Bank Transfer,Salesperson 10
ORD-07593,2024-05-21,North,Wholesale,Small Business,Furniture,Sofa,14,55.87,23.9,595.19,416.68,178.51,29.99,Card,Salesperson 08
ORD-01866,2024-05-21,East,Retail Store,Corporate,Office Supplies,Pen Set,14,71.98,21.2,794.09,470.3,323.79,40.77,Mobile Money,Salesperson 09
ORD-03174,2024-05-22,East,Wholesale,Consumer,Home Appliances,Fan,6,225.14,21.1,1065.83,788.93,276.9,25.98,Bank Transfer,Salesperson 05
ORD-00348,2024-05-22,East,Retail Store,Government,Electronics,Headphones,10,118.22,18.4,964.68,581.05,383.64,39.77,Bank Transfer,Salesperson 16
ORD-04392,2024-05-22,South,Online,Consumer,Electronics,Laptop,15,659.77,15.2,8392.32,6234.53,2157.79,25.71,Bank Transfer,Salesperson 19
ORD-01000,2024-05-22,North,Corporate,Small Business,Office Supplies,Printer Paper,6,26.26,15.8,132.66,90.16,42.51,32.04,Cash,Salesperson 07
ORD-00432,2024-05-22,North,Online,Small Business,Electronics,Smartphone,5,1251.54,8.2,5744.58,4392.82,1351.76,23.53,Card,Salesperson 01
ORD-08896,2024-05-22,East,Corporate,Government,Office Supplies,Marker,1,82.1,13.9,70.69,50.79,19.9,28.15,Cash,Salesperson 01
ORD-00259,2024-05-22,East,Online,Government,Furniture,Bookshelf,9,224.6,20.8,1600.92,1154.6,446.32,27.88,Card,Salesperson 09
ORD-09591,2024-05-22,South,Wholesale,Consumer,Electronics,Smartphone,4,833.45,5.9,3137.09,2123.68,1013.41,32.3,Card,Salesperson 02
ORD-00625,2024-05-22,North,Corporate,Consumer,Furniture,Filing Cabinet,2,538.56,21.1,849.85,659.16,190.69,22.44,Bank Transfer,Salesperson 13
ORD-08791,2024-05-22,East,Retail Store,Corporate,Office Supplies,Printer Paper,13,62.82,10.4,731.67,518.5,213.17,29.13,Card,Salesperson 17
ORD-05063,2024-05-22,West,Corporate,Small Business,Electronics,Tablet,8,270.81,22.0,1689.86,1012.26,677.6,40.1,Mobile Money,Salesperson 03
ORD-04100,2024-05-22,North,Retail Store,Consumer,Home Appliances,Fan,11,333.62,10.5,3284.47,1833.32,1451.15,44.18,Bank Transfer,Salesperson 07
ORD-09860,2024-05-23,West,Wholesale,Small Business,Electronics,Headphones,4,652.36,25.0,1957.07,1390.86,566.21,28.93,Bank Transfer,Salesperson 14
ORD-01215,2024-05-23,West,Corporate,Consumer,Electronics,Tablet,13,1260.77,23.9,12472.82,8470.94,4001.87,32.08,Cash,Salesperson 05
ORD-07614,2024-05-23,East,Wholesale,Corporate,Office Supplies,Marker,11,131.42,1.4,1425.4,826.9,598.5,41.99,Cash,Salesperson 19
ORD-00717,2024-05-23,West,Corporate,Corporate,Furniture,Sofa,13,830.5,2.7,10505.05,8610.43,1894.62,18.04,Bank Transfer,Salesperson 09
ORD-06099,2024-05-23,North,Corporate,Corporate,Office Supplies,Stapler,5,60.28,24.8,226.67,182.73,43.94,19.38,Cash,Salesperson 13
ORD-08929,2024-05-23,South,Wholesale,Corporate,Home Appliances,Fan,15,1285.85,12.7,16838.22,13453.52,3384.71,20.1,Bank Transfer,Salesperson 09
ORD-08443,2024-05-23,North,Corporate,Government,Furniture,Bookshelf,12,525.72,14.4,5400.16,3336.18,2063.97,38.22,Cash,Salesperson 14
ORD-04382,2024-05-23,East,Corporate,Government,Home Appliances,Fan,15,547.23,7.8,7568.25,4476.78,3091.47,40.85,Mobile Money,Salesperson 02
ORD-08888,2024-05-23,North,Wholesale,Consumer,Electronics,Laptop,6,1043.86,15.7,5279.86,3228.87,2050.99,38.85,Cash,Salesperson 17
ORD-09030,2024-05-24,North,Wholesale,Small Business,Electronics,Tablet,5,915.15,21.6,3587.37,2867.88,719.49,20.06,Bank Transfer,Salesperson 20
ORD-00501,2024-05-24,West,Wholesale,Small Business,Home Appliances,Refrigerator,12,41.68,18.2,409.12,314.67,94.45,23.09,Bank Transfer,Salesperson 20
ORD-08934,2024-05-24,West,Wholesale,Government,Furniture,Office Chair,5,402.8,6.1,1891.12,1491.98,399.14,21.11,Card,Salesperson 02
ORD-03865,2024-05-24,North,Wholesale,Corporate,Office Supplies,Pen Set,7,56.25,6.6,367.78,214.82,152.96,41.59,Mobile Money,Salesperson 08
ORD-05598,2024-05-24,North,Online,Government,Office Supplies,Notebook,5,95.36,16.9,396.21,260.77,135.45,34.19,Mobile Money,Salesperson 17
ORD-00042,2024-05-24,East,Wholesale,Small Business,Electronics,Laptop,12,1497.56,17.2,14879.75,10159.56,4720.19,31.72,Mobile Money,Salesperson 16
ORD-02323,2024-05-24,South,Wholesale,Consumer,Clothing,Dress,7,60.4,13.8,364.45,273.62,90.82,24.92,Mobile Money,Salesperson 12
ORD-07849,2024-05-24,East,Retail Store,Corporate,Furniture,Office Chair,8,149.49,10.9,1065.58,841.35,224.23,21.04,Bank Transfer,Salesperson 16
ORD-06267,2024-05-24,West,Online,Corporate,Office Supplies,Marker,7,135.21,3.4,914.27,683.03,231.24,25.29,Cash,Salesperson 08
ORD-07015,2024-05-24,North,Online,Small Business,Electronics,Smartphone,14,1576.66,24.2,16731.47,11816.52,4914.95,29.38,Mobile Money,Salesperson 07
ORD-02052,2024-05-24,South,Retail Store,Corporate,Furniture,Desk,3,272.99,15.9,688.75,547.78,140.98,20.47,Cash,Salesperson 09
ORD-00942,2024-05-24,East,Retail Store,Government,Clothing,Jacket,11,148.52,4.7,1556.93,1270.3,286.62,18.41,Mobile Money,Salesperson 19
